STOFF_ID;Stoff_Typ;Name_Botanisch_INCI;Name_DE;Name_EN;Status;Herkunft_Region;Wissen_Tradition;Familie_Botanisch_Tags;Pflanzenteil_Tags;Gewinnung_Tags;Form_Beschaffenheit;Sensorik_Tags;Chemie_Leitsubstanzen;Harmoniert_Mit_Tags;Sicherheit_Kontraindikation;Labels_Qualitaet;Lagerung;Haltbarkeit_Monate;Lieferant_Haupt;Lieferant_ArtNr;Einkaufspreis_Netto;Waehrung;Gebinde_Groesse;Mengeneinheit;Mindestbestand;Zolltarifnummer;Bio_Kontrollstelle;Anwendung_Dosierung;Tipps_Substitution;Platzhalter_Illu;Illu_Prompt_Positiv;Illu_Prompt_Negativ;Illu_Style;Gemini_Comment;Gemini_Comment2;Old_ID_Ref
STOFF-SPC-000214;Gewürz;Papaver somniferum;Mohn (weiß), ganz;White Poppy Seeds;Active;Indien;Milder, cremiger, oft für Saucen/Pasten (z.B. Korma) gemahlen.;Papaveraceae;Samen;Trocknung;Samen (Ganz);nussig|mild|cremig;;Korma|Saucen|Dessert;;;Trocken/Dunkel;18;;;;;;;;;;Einweichen und mahlen für Paste;Cashew (anders) oder Sesam (anders);STOFF-SPC-000214;Ultrarealistisches Foto von weißem Mohn, sehr kleine cremeweiße Samen, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Gebäck|kein Text|kein Etikett|keine Hände;Foto;;;
STOFF-SPC-000215;Gewürz;Sesamum indicum;Sesam (weiß), ganz;White Sesame Seeds;Active;Indien|Nahost;Nussig, Basis für Tahini und Backwaren, gut röstbar.;Pedaliaceae;Samen;Trocknung;Samen (Ganz);nussig|mild|warm;;Tahini|Brot|Salat|Wok;Kann Allergien auslösen;;Trocken/Dunkel;18;;;;;;;;;;Kurz rösten für Aroma;Schwarzer Sesam (optisch anders) oder Sonnenblumenkerne (anders);STOFF-SPC-000215;Ultrarealistisches Foto von weißen Sesamsamen, kleine cremeweiße Samen, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Tahini-Glas|kein Text|kein Etikett|keine Hände;Foto;;;
STOFF-SPC-000216;Gewürz;Sesamum indicum;Sesam (schwarz), ganz;Black Sesame Seeds;Active;China|Japan;Intensiver nussig, optisch stark, für Desserts, Saucen, Toppings.;Pedaliaceae;Samen;Trocknung;Samen (Ganz);nussig|röstig|tief;;Dessert|Ramen|Salat|Gomasio;Kann Allergien auslösen;;Trocken/Dunkel;18;;;;;;;;;;Rösten oder mahlen;Weißer Sesam (milder) oder Mohn (anders);STOFF-SPC-000216;Ultrarealistisches Foto von schwarzen Sesamsamen, kleine tiefschwarze Samen, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Text|kein Etikett|keine Hände|kein Gericht;Foto;;;
STOFF-SPC-000217;Gewürz;Sesamum indicum;Sesam, geröstet (weiß);Toasted Sesame Seeds (White);Active;Japan|Korea;Röstig-nussig, direkt als Topping nutzbar.;Pedaliaceae;Samen;Röstung;Samen (Ganz);röstig|nussig|warm;;Ramen|Salat|Reis|Gomasio;Kann Allergien auslösen;;Trocken/Dunkel;12;;;;;;;;;;Als Finish, nicht weiter stark erhitzen;Sesam roh (selbst rösten) oder geröstetes Sesamöl (anders);STOFF-SPC-000217;Ultrarealistisches Foto von gerösteten weißen Sesamsamen, gold-beige, leicht glänzend, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Öl|kein Text|kein Etikett|keine Hände|kein Gericht;Foto;;;
STOFF-SPC-000219;Gewürz;Citrus reticulata;Chenpi (getrocknete Mandarinen-/Tangerinenschale);Chenpi (Dried Tangerine Peel);Active;China;Traditionelle TCM-/Küchenzutat, aromatisch-bitter, für Brühen und Tee.;Rutaceae;Schale;Trocknung|Reifung;Schalenstücke;zitrus|bitter|warm;;Brühe|Schmorgerichte|Tee;Bitter, sparsam;;Trocken/Dunkel;36;;;;;;;;;;Mitkochen oder ziehen lassen;Bitterorangenschale (ähnlich) oder Orangenschale (milder);STOFF-SPC-000219;Ultrarealistisches Foto von Chenpi, dunkelorange bis braune Schalenstücke, teils gerollt, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein frisches Obst|kein Teegetränk|kein Text|kein Etikett|keine Hände;Foto;;;
STOFF-SPC-000220;Gewürz;Piper guineense;Westafrikanischer Pfeffer (Uziza);West African Pepper (Uziza);Active;Nigeria;Pfeffrig-warm, leicht kampferig, traditionell in Suppen und Saucen.;Piperaceae;Frucht;Trocknung;Körner (Ganz);pfeffrig|warm|harzig;;Suppen|Eintöpfe|Saucen;Sehr aromatisch, sparsam;;Trocken/Dunkel;24;;;;;;;;;;Mörsern/mahlen kurz vor Nutzung;Kubeben (ähnlich kampferig) oder schwarzer Pfeffer;STOFF-SPC-000220;Ultrarealistisches Foto von Uziza-Pfefferkörnern, dunkelbraun bis schwarz, klein, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Mix|kein Text|kein Etikett|keine Hände|kein Pulver;Foto;;;
STOFF-SPC-000221;Gewürz;Nigella sativa;Schwarzkümmel (Nigella);Nigella Seeds;Active;Naher Osten|Ägypten;Nussig-pfeffrige Samen, klassisch als Brot- und Toppinggewürz.;Ranunculaceae;Samen;Trocknung;Samen (Ganz);nussig|pfeffrig|leicht zwiebelig;Thymoquinon;Brot|Salat|Joghurt|Gemüse;Keine;;Trocken/Dunkel;36;;;;;;;;;;Als Topping oder im Teig (vor dem Backen);Sesam (nussiger) oder Kümmel (anders);STOFF-SPC-000221;Ultrarealistisches Foto von Schwarzkümmel (Nigella) Samen, tiefschwarz, matte kleine Samen, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Sesam|kein Brot|kein Text|kein Etikett;Foto;;;
STOFF-SPC-000222;Gewürz;Crocus sativus;Safranfäden (Premium);Saffron Threads (Premium);Active;Iran|Spanien;Getrocknete Narben, extrem aromatisch und farbgebend, sehr sparsam dosieren.;Iridaceae;Narbe (Stigma);Trocknung;Fäden;floral|honig|warm|leicht metallisch;Crocin|Safranal|Picrocrocin;Risotto|Paella|Fisch|Dessert;Sehr hoch dosiert vermeiden;;Luftdicht/Dunkel;24;;;;;;;;;;Fäden in warmem Wasser oder Milch 10–20 Min ziehen lassen;Saflor (nur Farbe, deutlich schwächer) oder Kurkuma (anders);STOFF-SPC-000222;Ultrarealistisches Foto von Safranfäden, leuchtend rot, feine Fäden, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Kurkuma|kein Pulver|kein Text|kein Etikett;Foto;;;
STOFF-SPC-000223;Gewürz;Carthamus tinctorius;Saflor (Färberdistelblüten);Safflower Petals;Active;China|Iran;Traditionelles Färbemittel für Reis und Tees, milder Duft.;Asteraceae;Blütenblätter;Trocknung;Blütenblätter (Getrocknet);mild|blumig|leicht heu;Carthamin;Reis|Tee|Färben;Keine;;Trocken/Dunkel;24;;;;;;;;;;Als Farbgeber mitkochen oder ziehen lassen;Safran (stärker) oder Kurkuma (anders);STOFF-SPC-000223;Ultrarealistisches Foto von getrockneten Saflorblütenblättern, orange-gelb, feine Blütenstreifen, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Safran|kein Text|kein Etikett|kein Teegetränk;Foto;;;
STOFF-SPC-000224;Gewürz;Capsicum annuum;Geräuchertes Paprika (Pimentón), süß;Smoked Paprika (Sweet);Active;Spanien > Extremadura;Klassische Rauchpaprika für BBQ, Eintöpfe und Tapas, nicht zu heiß anrösten.;Solanaceae;Frucht (Schote);Trocknung|Räucherung|Mahlen;Pulver;rauchig|paprika|mild;Capsaicin (gering);BBQ|Eintopf|Kartoffeln|Bohnen;Nicht verbrennen, wird bitter;;Trocken/Dunkel;18;;;;;;;;;;Kurz mitrösten oder als Finish;Paprika + Prise Rauchchili (Annäherung);STOFF-SPC-000224;Ultrarealistisches Foto von süßer geräucherter Paprika (Pimentón) als ziegelrotes Pulver, feiner Hügel, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein normales Paprika edelsüß|kein Gericht|kein Text|kein Etikett;Foto;;;
STOFF-SPC-000225;Gewürz;Capsicum annuum;Geräuchertes Paprika (Pimentón), scharf;Smoked Paprika (Hot);Active;Spanien > Extremadura;Rauchig und deutlich schärfer, für Chorizo-Profile und BBQ.;Solanaceae;Frucht (Schote);Trocknung|Räucherung|Mahlen;Pulver;rauchig|warm|scharf;Capsaicin;Chorizo|BBQ|Eintopf;Reizend, sparsam dosieren;;Trocken/Dunkel;18;;;;;;;;;;Sparsam, nicht verbrennen;Geräuchert süß + Chili (Annäherung);STOFF-SPC-000225;Ultrarealistisches Foto von scharfer geräucherter Paprika (Pimentón picante) als dunkelrotes Pulver, feiner Hügel, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein normales Paprika edelsüß|kein Gericht|kein Text|kein Etikett;Foto;;;
STOFF-SPC-000226;Gewürz;Myristica fragrans;Muskatnuss, ganz;Whole Nutmeg;Active;Indonesien > Molukken;Ganz deutlich aromatischer als Pulver, frisch reiben.;Myristicaceae;Samen;Trocknung;Nüsse (Ganz);warm|süß|muskat|holzartig;Myristicin|Elemicin;Béchamel|Kartoffeln|Spinat|Wurst;In hohen Dosen vermeiden;;Trocken/Dunkel;48;;;;;;;;;;Frisch reiben, sehr sparsam;Macis (feiner) oder Muskatpulver (schwächer);STOFF-SPC-000226;Ultrarealistisches Foto von ganzen Muskatnüssen, oval, dunkelbraun, leicht runzlig, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Pulver|kein Text|kein Etikett|keine Macis-Blüte;Foto;;;
STOFF-SPC-000227;Gewürz;Alpinia galanga;Galgant, gemahlen;Ground Galangal;Active;Thailand|Indonesien;Warm-pfeffrig, zitrisch-harzig, typisch in Thai-Currys und Suppen.;Zingiberaceae;Rhizom;Trocknung|Mahlen;Pulver;warm|pfeffrig|harzig|zitrus;1,8-Cineol|Terpene;Thai Curry|Tom Kha|Fisch;Sparsam, sehr aromatisch;;Trocken/Dunkel;24;;;;;;;;;;In Pasten und Suppen mitkochen;Ingwer (anders) oder Kencur (ähnlich, anders);STOFF-SPC-000227;Ultrarealistisches Foto von gemahlenem Galgant, hellbeige, feiner Hügel, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Ingwerpulver|kein Gericht|kein Text|kein Etikett;Foto;;;
STOFF-SPC-000228;Gewürz;Alpinia galanga;Galgant, getrocknete Scheiben;Dried Galangal Slices;Active;Thailand|Indonesien;Scheiben für Suppen und Currys, wird mitgekocht und entfernt.;Zingiberaceae;Rhizom;Trocknung|Schnitt;Scheiben;warm|pfeffrig|harzig|zitrus;;Tom Kha|Currys|Brühen;Faserig, nicht mitessen;;Trocken/Dunkel;24;;;;;;;;;;Mitkochen, dann entfernen oder sehr fein mahlen;Ingwerscheiben (anders) oder Galgantpulver;STOFF-SPC-000228;Ultrarealistisches Foto von getrockneten Galgant-Scheiben, hellbeige, runde Scheiben, faserig, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein frischer Galgant|kein Text|kein Etikett|kein Gericht;Foto;;;
STOFF-SPC-000229;Gewürz;Cinnamomum verum;Ceylon-Zimt, gemahlen;Ground Ceylon Cinnamon;Active;Sri Lanka;Feines, süßes Zimtpulver für Desserts und Getränke, weniger „hart“ als Cassia.;Lauraceae;Rinde;Trocknung|Mahlen;Pulver;warm|süß|fein;Cinnamaldehyd;Dessert|Milch|Gebäck|Curry;Keine;;Trocken/Dunkel;24;;;;;;;;;;Kurz mitziehen lassen, nicht verbrennen;Cassia (kräftiger) oder Zimtstange (Infusion);STOFF-SPC-000229;Ultrarealistisches Foto von gemahlenem Ceylon-Zimt, hell- bis mittelbraunes feines Pulver, feiner Hügel, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Kakao|kein Text|kein Etikett|keine Zimtstange;Foto;;;
STOFF-SPC-000230;Gewürz;Syzygium aromaticum;Nelken, gemahlen;Ground Cloves;Active;Indonesien|Madagaskar;Sehr intensiv, ideal in kleinen Mengen für Gebäck und Schmorgerichte.;Myrtaceae;Blütenknospen;Trocknung|Mahlen;Pulver;warm|nelkig|medizinisch;Eugenol;Gebäck|Schmorgerichte|Saucen|Wurst;Reizend, sehr sparsam dosieren;;Trocken/Dunkel;18;;;;;;;;;;Messerspitzenweise, nicht dominieren lassen;Ganze Nelken (mitkochen, entfernen) oder Piment (milder);STOFF-SPC-000230;Ultrarealistisches Foto von gemahlenen Nelken, dunkelbraunes feines Pulver, kleiner Hügel, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Zimt|kein Text|kein Etikett|keine ganzen Nelken;Foto;;;
STOFF-SPC-000231;Gewürz;Pimenta dioica;Piment, gemahlen;Ground Allspice;Active;Jamaika;Warm, nelkig-zimtig, gemahlen sehr präsent, für Jerk und Gebäck.;Myrtaceae;Frucht (Beere);Trocknung|Mahlen;Pulver;warm|nelkig|pfeffrig;Eugenol;Jerk|Gebäck|Schmorgerichte;;;Trocken/Dunkel;18;;;;;;;;;;Sparsam, am besten frisch mahlen;Piment ganz (besser) oder Prise Nelke+Zimt (Annäherung);STOFF-SPC-000231;Ultrarealistisches Foto von gemahlenem Piment, mittelbraunes feines Pulver, kleiner Hügel, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Zimt|kein Text|kein Etikett|keine ganzen Beeren;Foto;;;
STOFF-SPC-000232;Gewürz;Capsicum annuum;Paprika edelsüß;Sweet Paprika Powder;Active;Ungarn|Spanien;Mild, fruchtig, als Basisgewürz in vielen Küchen.;Solanaceae;Frucht (Schote);Trocknung|Mahlen;Pulver;süß|paprika|mild;Capsaicin (gering);Gulasch|Eintopf|Saucen;;;Trocken/Dunkel;18;;;;;;;;;;Kurz mitziehen lassen, nicht verbrennen;Geräucherte Paprika (rauchiger) oder Chili (schärfer);STOFF-SPC-000232;Ultrarealistisches Foto von Paprika edelsüß als leuchtend rotes Pulver, feiner Hügel, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein geräuchertes Paprika|kein Text|kein Etikett|kein Gericht;Foto;;;
STOFF-SPC-000233;Gewürz;Capsicum annuum;Paprika rosenscharf;Hot Paprika Powder;Active;Ungarn;Fruchtig mit deutlicher Schärfe, gut für Gulasch und Würzen.;Solanaceae;Frucht (Schote);Trocknung|Mahlen;Pulver;paprika|warm|scharf;Capsaicin;Gulasch|Eintopf|Rubs;Reizend, sparsam;;Trocken/Dunkel;18;;;;;;;;;;Sparsam, nicht verbrennen;Edelsüß + Chili (Annäherung);STOFF-SPC-000233;Ultrarealistisches Foto von rosenscharfem Paprikapulver, dunkler rot, feiner Hügel, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein geräuchertes Paprika|kein Text|kein Etikett|kein Gericht;Foto;;;
STOFF-SPC-000234;Gewürz;Capsicum annuum;Paprika (flockig, grob);Paprika Flakes;Active;Türkei|Spanien;Grobe Flocken für Textur und milde Paprikanote.;Solanaceae;Frucht (Schote);Trocknung|Schroten;Flocken;paprika|fruchtig|mild;;Salat|Eintopf|Topping;;;Trocken/Dunkel;18;;;;;;;;;;Als Topping oder kurz mitziehen lassen;Pul Biber (schärfer) oder Paprikapulver;STOFF-SPC-000234;Ultrarealistisches Foto von Paprikaflocken, rot-orange Flocken, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Chiliöl|kein Text|kein Etikett|kein Gericht;Foto;;;
STOFF-SPC-000235;Gewürz;Capsicum annuum;Pul Biber (Aleppo Chili);Aleppo Pepper Flakes;Active;Türkei/Syrien;Mild-mittelscharf, fruchtig, leicht rauchig, klassische Flocken.;Solanaceae;Frucht (Schote);Trocknung|Schroten;Flocken;fruchtig|warm|mild scharf;;Kebab|Eier|Joghurt|Salat;Reizend, sparsam;;Trocken/Dunkel;18;;;;;;;;;;Als Finish oder kurz mitziehen lassen;Paprikaflocken + Prise Chili (Annäherung);STOFF-SPC-000235;Ultrarealistisches Foto von Aleppo-Chiliflocken (Pul Biber), dunkelrot, leicht ölig wirkend, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Paprikapulver fein|kein Text|kein Etikett|kein Gericht;Foto;;;
STOFF-SPC-000236;Gewürz;Capsicum annuum;Gochugaru (Koreanische Chiliflocken);Gochugaru (Korean Chili Flakes);Active;Korea;Mild bis mittel, fruchtig, für Kimchi und Gochujang.;Solanaceae;Frucht (Schote);Trocknung|Schroten;Flocken;fruchtig|warm|mild scharf;;Kimchi|Gochujang|Eintopf;Reizend;;Trocken/Dunkel;18;;;;;;;;;;Für Kimchi/Marinaden;Aleppo (ähnlich) oder Chili-Flocken Standard (anders);STOFF-SPC-000236;Ultrarealistisches Foto von Gochugaru, leuchtend rot, mittelfeine Flocken, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Paprikapulver fein|kein Text|kein Etikett|kein Gericht;Foto;;;
STOFF-SPC-000237;Gewürz;Capsicum annuum;Chipotle (gemahlen);Chipotle Powder;Active;Mexiko;Rauchig-scharf, aus geräucherten Jalapeños, BBQ und Saucen.;Solanaceae;Frucht;Räucherung|Trocknung|Mahlen;Pulver;rauchig|warm|scharf;Capsaicin;BBQ|Bohnen|Saucen;Reizend, sparsam;;Trocken/Dunkel;18;;;;;;;;;;Als Finish oder in Saucen;Geräucherte Paprika + Chili (Annäherung);STOFF-SPC-000237;Ultrarealistisches Foto von Chipotle-Pulver, dunkelrotbraun, feiner Hügel, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Kakao|kein Text|kein Etikett|kein Gericht;Foto;;;
STOFF-SPC-000238;Gewürz;Capsicum annuum;Ancho-Chili (gemahlen);Ancho Chili Powder;Active;Mexiko;Mild, dunkel-fruchtig (Pflaume/Rosine), Basis vieler Salsas.;Solanaceae;Frucht;Trocknung|Mahlen;Pulver;fruchtig|mild|warm;;Mole|Salsa|Eintopf;Reizend, aber mild;;Trocken/Dunkel;18;;;;;;;;;;In Saucen einarbeiten, nicht verbrennen;Pasilla (ähnlich) oder Paprika+Prise Kakao (Annäherung);STOFF-SPC-000238;Ultrarealistisches Foto von Ancho-Chilipulver, dunkelrotbraun, feiner Hügel, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Paprika edelsüß|kein Text|kein Etikett|kein Gericht;Foto;;;
STOFF-SPC-000239;Gewürz;Capsicum annuum;Guajillo-Chili (gemahlen);Guajillo Chili Powder;Active;Mexiko;Mittel, fruchtig, leicht tanninig, für Salsas und Marinaden.;Solanaceae;Frucht;Trocknung|Mahlen;Pulver;fruchtig|warm|mild scharf;;Salsa|Marinaden|Eintopf;Reizend;;Trocken/Dunkel;18;;;;;;;;;;In Saucen, kurz anrösten, nicht verbrennen;Ancho (milder) oder Paprika+Chili (Annäherung);STOFF-SPC-000239;Ultrarealistisches Foto von Guajillo-Chilipulver, rotbraun, feiner Hügel, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Text|kein Etikett|kein Gericht;Foto;;;
STOFF-SPC-000240;Gewürz;Capsicum annuum;Pasilla-Chili (gemahlen);Pasilla Chili Powder;Active;Mexiko;Dunkel, rosinig, mild-mittel, für Mole und Salsas.;Solanaceae;Frucht;Trocknung|Mahlen;Pulver;dunkel fruchtig|warm|mild scharf;;Mole|Salsa|Eintopf;Reizend;;Trocken/Dunkel;18;;;;;;;;;;Für dunkle Saucen, nicht verbrennen;Ancho (ähnlich) oder Chipotle (rauchiger);STOFF-SPC-000240;Ultrarealistisches Foto von Pasilla-Chilipulver, dunkelbraun-rot, feiner Hügel, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Kakao|kein Text|kein Etikett|kein Gericht;Foto;;;
STOFF-SPC-000241;Gewürz;Capsicum chinense;Habanero, gemahlen;Habanero Powder;Active;Karibik|Mexiko;Sehr scharf, fruchtig (tropisch), für Saucen und scharfe Mischungen.;Solanaceae;Frucht;Trocknung|Mahlen;Pulver;fruchtig|tropisch|sehr scharf;Capsaicin;Hot Sauce|Salsa|Marinade;Sehr reizend, sparsam dosieren;;Trocken/Dunkel;18;;;;;;;;;;Messerspitzenweise, nicht einatmen;Scotch Bonnet (ähnlich) oder weniger scharfes Chili;STOFF-SPC-000241;Ultrarealistisches Foto von Habanero-Pulver, orange bis orange-rot, feiner Hügel, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein frisches Chili|kein Text|kein Etikett|kein Gericht|keine Hände;Foto;;;
STOFF-SPC-000242;Gewürz;Capsicum chinense;Scotch Bonnet, gemahlen;Scotch Bonnet Powder;Active;Karibik;Sehr scharf, fruchtig, typisch karibische Schärfeprofile.;Solanaceae;Frucht;Trocknung|Mahlen;Pulver;fruchtig|tropisch|sehr scharf;Capsaicin;Jerk|Hot Sauce|Marinaden;Sehr reizend, sparsam dosieren;;Trocken/Dunkel;18;;;;;;;;;;Messerspitzenweise, nicht einatmen;Habanero (ähnlich) oder mildere Chili;STOFF-SPC-000242;Ultrarealistisches Foto von Scotch-Bonnet-Pulver, orange-rot, feiner Hügel, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein frisches Chili|kein Text|kein Etikett|kein Gericht;Foto;;;
STOFF-SPC-000243;Gewürz;Capsicum annuum;Cayennepfeffer (Chilipulver);Cayenne Pepper;Active;Indien|China;Klassisches scharfes Pulver, für schnelle Schärfe in Saucen und Rubs.;Solanaceae;Frucht;Trocknung|Mahlen;Pulver;scharf|trocken|warm;Capsaicin;Saucen|Rubs|Eintopf;Reizend, sparsam;;Trocken/Dunkel;18;;;;;;;;;;Sparsam, nicht verbrennen;Chili-Flocken (Textur) oder Paprika+Chili (Annäherung);STOFF-SPC-000243;Ultrarealistisches Foto von Cayennepfeffer, leuchtend rot, feiner Hügel, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Paprika edelsüß|kein Text|kein Etikett|kein Gericht;Foto;;;
STOFF-SPC-000244;Gewürz;Capsicum annuum;Chili-Flocken (Standard);Chili Flakes (Standard);Active;Global;Standard-Flocken für Schärfe und Textur, Qualität stark variabel.;Solanaceae;Frucht;Trocknung|Schroten;Flocken;scharf|trocken|warm;;Pizza|Pasta|Öl|Eintopf;Reizend;;Trocken/Dunkel;18;;;;;;;;;;Als Topping oder Chiliöl;Gochugaru (milder) oder Cayenne (feiner);STOFF-SPC-000244;Ultrarealistisches Foto von Chili-Flocken, rot mit Samenanteilen, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Paprikaflocken mild|kein Text|kein Etikett|kein Gericht;Foto;;;
STOFF-SPC-000245;Gewürz;Capsicum annuum;Kashmiri Chili (gemahlen);Kashmiri Chili Powder;Active;Indien;Mild bis mittel, intensiv rot, oft für Farbe und milde Schärfe.;Solanaceae;Frucht;Trocknung|Mahlen;Pulver;fruchtig|mild scharf|warm;;Currys|Tandoori|Sauce;Reizend, aber meist mild;;Trocken/Dunkel;18;;;;;;;;;;Für Farbe/Profil, nicht verbrennen;Paprika + Prise Cayenne (Annäherung);STOFF-SPC-000245;Ultrarealistisches Foto von Kashmiri-Chilipulver, leuchtend rot, feiner Hügel, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Paprika edelsüß|kein Text|kein Etikett|kein Gericht;Foto;;;
STOFF-SPC-000246;Gewürz;Capsicum annuum;Koreanisches Chili (fein, Gochugaru fein);Fine Gochugaru (Korean);Active;Korea;Feinere Körnung als Flocken, für Pasten und Kimchi-Saucen.;Solanaceae;Frucht;Trocknung|Mahlen;Feines Granulat;fruchtig|warm|mild scharf;;Kimchi|Gochujang|Saucen;Reizend;;Trocken/Dunkel;18;;;;;;;;;;Für Pasten, nicht verbrennen;Gochugaru Flocken (gröber) oder Chili-Flocken;STOFF-SPC-000246;Ultrarealistisches Foto von feinem koreanischem Chili-Granulat, kräftig rot, feine Körnung, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Paprikapulver fein|kein Text|kein Etikett|kein Gericht;Foto;;;
STOFF-SPC-000247;Gewürz;Capsicum frutescens;Bird's Eye Chili (getrocknet, ganz);Dried Bird's Eye Chilies;Active;Thailand|Afrika;Sehr scharf, kleine ganze Schoten für Infusionen, Currys und Saucen.;Solanaceae;Frucht;Trocknung;Schoten (Ganz);scharf|trocken|fruchtig;Capsaicin;Thai Curry|Saucen|Öl;Sehr reizend;;Trocken/Dunkel;24;;;;;;;;;;Mitkochen oder in Öl ziehen lassen;Cayenne (ähnlich) oder Thai Chili Flocken;STOFF-SPC-000247;Ultrarealistisches Foto von getrockneten Bird's Eye Chilischoten, klein, rot, runzlig, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein frisches Chili|kein Text|kein Etikett|kein Gericht;Foto;;;
STOFF-SPC-000248;Gewürz;Capsicum annuum;Chili-Schoten, getrocknet (größer, rot);Dried Red Chilies (Whole);Active;Mexiko|Indien;Getrocknete ganze Schoten, für Saucen/Öle, oft vor dem Kochen geröstet.;Solanaceae;Frucht;Trocknung;Schoten (Ganz);warm|fruchtig|mild bis scharf;;Saucen|Öl|Eintopf;Reizend;;Trocken/Dunkel;24;;;;;;;;;;Kurz anrösten, dann einweichen/mitkochen;Chilipulver (direkter) oder Flocken (Textur);STOFF-SPC-000248;Ultrarealistisches Foto von getrockneten roten Chilischoten, mittelgroß, dunkelrot, runzlig, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein frisches Chili|kein Text|kein Etikett|kein Gericht;Foto;;;
STOFF-SPC-000249;Gewürz;Capsicum annuum;Aji Amarillo (getrocknet, gemahlen);Aji Amarillo Powder;Active;Peru;Fruchtig, charakteristisch peruanisch, mittlere Schärfe, für Salsas und Aji-Saucen.;Solanaceae;Frucht;Trocknung|Mahlen;Pulver;fruchtig|warm|mittel scharf;;Aji-Sauce|Ceviche|Eintopf;Reizend;;Trocken/Dunkel;18;;;;;;;;;;Als Basis für Aji, nicht verbrennen;Habanero (viel schärfer) oder Guajillo (anders);STOFF-SPC-000249;Ultrarealistisches Foto von Aji-Amarillo-Pulver, gelb-orange, feiner Hügel, Makro, 8k, neutraler Hintergrund, 20% Weißrand/Padding, kein Text;kein Kurkuma|kein Text|kein Etikett|kein Gericht;Foto;;;
