ID_Neu;Rezept_ID;Kategorie;EntityType;Name;Lateinischer Name/Typ;Region-Tags;Parent/Überbegriff;Stufe;Mix_Typ;Band-Refs;Priorität (1–5);Notizen;Preparation_Notes;Chemische Gruppe;Ingredient_List;Ingredient_Unit;Total_Weight;Cost_Estimate;Variant_Refs;Rezept_Version;Source_Type;Yield_Info;Author_Note;SensorikProfil;PhysikalischeForm;Has_Variants;Regulatorik;CITES;Cross-Refs;Illu_Path;Illu_Pfad;Has_Illu;Illu-PlH;Has_QR;QR-PlH;CITES/Regulatory;Datasheet-Status
ME_000257;;Mischungen;Mischung;Lavendel in Olivenöl;Lavandula angustifolia in Olivenöl;Provence;Blüteninfusion;2;M3;B24;4;;;;;;;—;;—;—;—;—;S5;P3;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/lavendel-in-olivenoel.png;;0;;0;;—;Todo
ME_000258;;Mischungen;Mischung;Lavendel-Rauchsalz;Meersalz + Lavendelrauch;Provence;Aromasalz (geräuchert);2;M6;B13;4;;;;;;;—;;—;—;—;—;S5;P5;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/lavendel-rauchsalz.png;;0;;0;;—;Todo
ME_000259;;Mischungen;Mischung;Lavendel-Zucker;Saccharum + Lavandula;Frankreich;Zucker-Mischung;2;M4;B27;3;blumig;;;;;;—;;—;—;—;—;S2;P1;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/lavendel-zucker.png;;0;;0;;LM-Standard;Todo
ME_000260;;Mischungen;Chemische Substanz;Lecithin;Soja/Sonnenblume Lecithin;global;Molekularküche;2;;B27;3;Emulgator;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/lecithin.png;;0;;0;;LM-Standard;Todo
ME_000261;;Mischungen;Mischung;Levante Ma’amoul dhoon;Oudspäne + Benzoe + Blütenöle;Levante/Golf;Bakhoor-Stil;2;M6;B22;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/levante-maamoul-dhoon.png;;0;;0;;—;Todo
ME_000262;;Mischungen;Mischung;Levante Oud-Rose;Oudspäne + Rosenöl;Levant;Bakhoor-Stil;2;M6;B22;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/levante-oud-rose.png;;0;;0;;—;Todo
ME_000263;;Mischungen;Chemische Substanz;Limonen;C10H16 (Monoterpen);global;Isolat;2;;B27;3;zitronig;;;;;;—;;—;—;—;—;S1;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/limonen.png;;0;;0;;LM/Novel Food;Todo
ME_000264;;Mischungen;Chemische Substanz;Linalool;C10H18O;global;Referenz;2;;B27;3;blumig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/linalool.png;;0;;0;;Lab;Todo
ME_000265;;Mischungen;Stoff;Linalylacetat (Lavendel/Bergamotte);3,7-Dimethylocta-1,6-dien-3-ylacetat;Global;Aromastoff (Ester);2;;B24;4;;;;;;;—;;—;—;—;—;S1;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/linalylacetat-lavendel-bergamotte.png;;0;;0;;—;Todo
ME_000266;;Mischungen;Handelsprodukt;Liquid Smoke;Condensat Rauch;USA;Liquid Smoke;2;;B27;3;rauchig;;;;;;—;;—;—;—;—;S5;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/liquid-smoke.png;;0;;0;;Reguliert;Todo
ME_000267;;Mischungen;Handelsprodukt;Lokum (Turkish Delight);Blend (Stärke/Zucker);Türkei;Süßware;2;;B27;3;rosig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/lokum-turkish-delight.png;;0;;0;;LM-Standard;Todo
ME_000268;;Mischungen;Handelsprodukt;Longan;Dimocarpus longan;Asien;Frucht;2;;B27;3;mild;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/longan.png;;0;;0;;LM-Standard;Todo
ME_000269;;Mischungen;Handelsprodukt;Lychee;Litchi chinensis;China;Tropenfrucht;2;;B27;3;süß, floral;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/lychee.png;;0;;0;;LM-Standard;Todo
ME_000270;;Mischungen;Handelsprodukt;Lúcuma;Pouteria lucuma;Peru;Frucht;2;;B27;3;süßlich, karamellig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/lucuma.png;;0;;0;;LM-Standard;Todo
ME_000271;;Mischungen;Handelsprodukt;Macadamia;Macadamia integrifolia;Australien;Nuss;2;;B12;3;buttrig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/macadamia.png;;0;;0;;LM-Standard;Todo
ME_000272;;Mischungen;Handelsprodukt;Madeira (Sercial);Vitis vinifera fortifiziert;Portugal;Wein;2;;B20;4;oxidativ;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/madeira-sercial.png;;0;;0;;DO;Todo
ME_000273;;Mischungen;Mischung;Madras-Curry (gelb, mild–mittel);Blend: Kurkuma, Koriander, Kreuzkümmel, Fenchel, Chili, Senf ...;"Südindien; UK";Currymischung;2;M1;B4;4;;;;;;;—;;—;—;—;—;S4;P1;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/madras-curry-gelb-mildmittel.png;;0;;0;;—;Todo
ME_000274;;Mischungen;Mischung;Maghrebi Souk-Blend;Mastix + Sandel + Gewürze;Maghreb;Räuchermischung;2;M6;B22;4;;;;;;;—;;—;—;—;—;;P1;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/maghrebi-souk-blend.png;;0;;0;;—;Todo
ME_000275;;Mischungen;Handelsprodukt;Maitake;Grifola frondosa;Asien;Pilz;2;;B27;3;würzig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/maitake.png;;0;;0;;LM-Standard;Todo
ME_000276;;Mischungen;Chemische Substanz;Maltodextrin;Polysaccharid;global;Molekularküche;2;;B27;3;Textur, Pulverisierung;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/maltodextrin.png;;0;;0;;LM-Standard;Todo
ME_000277;;Mischungen;Handelsprodukt;Malz dunkel;Hordeum vulgare (malt dark);global;Malz;2;;B27;3;Bier;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/malz-dunkel.png;;0;;0;;LM-Standard;Todo
ME_000278;;Mischungen;Handelsprodukt;Malz hell;Hordeum vulgare (malt pale);global;Malz;2;;B27;3;Bier;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/malz-hell.png;;0;;0;;LM-Standard;Todo
ME_000279;;Mischungen;Handelsprodukt;Mangaba;Hancornia speciosa;Brasilien;Frucht;2;;B27;2;milchig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/mangaba.png;;0;;0;;LM-Standard;Todo
ME_000280;;Mischungen;Handelsprodukt;Mango (getrocknet);Mangifera indica (Frucht);Indien;Tropenfrucht;2;;B27;3;süß, saftig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/mango-getrocknet.png;;0;;0;;LM-Standard;Todo
ME_000281;;Mischungen;Handelsprodukt;Mangostan;Garcinia mangostana;Südostasien;Tropenfrucht;2;;B27;3;süß-sauer;;;;;;—;;—;—;—;—;S1;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/mangostan.png;;0;;0;;LM-Standard;Todo
ME_000282;;Mischungen;Handelsprodukt;Maracuja;Passiflora edulis;Brasilien;Frucht;2;;B27;3;aromatisch;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/maracuja.png;;0;;0;;LM-Standard;Todo
ME_000283;;Mischungen;Mischung;Marokkanischer Souk-Blend;Sandelholz + Mastix + Gewürze;Marokko;Räuchermischung;2;M6;B22;4;;;;;;;—;;—;—;—;—;;P1;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/marokkanischer-souk-blend.png;;0;;0;;—;Todo
ME_000284;;Mischungen;Mischung;Marokkanischer Suk-Blend;Sandel, Mastix, Gewürze;Marokko;Räuchermischung;2;M6;B22;4;;;;;;;—;;—;—;—;—;;P1;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/marokkanischer-suk-blend.png;;0;;0;;—;Todo
ME_000285;;Mischungen;Handelsprodukt;Marsala;Vitis vinifera fortifiziert;Italien;Wein;2;;B20;3;karamellig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/marsala.png;;0;;0;;DOC;Todo
ME_000286;;Mischungen;Handelsprodukt;Marzipan;Blend (Mandel/Zucker);Europa;Süßware;2;;B27;3;mandelig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/marzipan.png;;0;;0;;LM-Standard;Todo
ME_000287;;Mischungen;Mischung;Matcha-Salz;NaCl + Matcha;Japan;Salz-Mischung;2;M2;B14;3;grün, herb;;;;;;—;;—;—;—;—;S5;P1;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/salzmischungen/matcha-salz.png;;0;;0;;LM-Standard;Todo
ME_000288;;Mischungen;Handelsprodukt;Matcha-Schokolade;Theobroma cacao + Camellia;Japan;Snack;2;M11;B27;3;grün, herb;;;;;;—;;—;—;—;—;S2;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/matcha-schokolade.png;;0;;0;;LM-Standard;Todo
ME_000289;;Mischungen;Handelsprodukt;Matsutake;Tricholoma matsutake;Japan;Pilz;2;;B27;4;erdig, würzig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/matsutake.png;;0;;0;;LM-Standard;Todo
ME_000290;;Mischungen;Mischung;Mehlwurm (Getrocknet/Mehl);Tenebrio molitor (Larve);Global (Zucht);Insektenprodukt;2;;B25;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/mehlwurm-getrocknet-mehl.png;;0;;0;;—;Todo
ME_000291;;Mischungen;Handelsprodukt;Mehlwurmpulver;Tenebrio molitor;Europa;Insekt;2;;B27;3;proteinreich;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/mehlwurmpulver.png;;0;;0;;Novel Food;Todo
ME_000292;;Mischungen;Mischung;Memphis BBQ Rub;Blend (BBQ);USA;BBQ Rub;2;M1;B27;3;süß-scharf;;;;;;—;;—;—;—;—;;P1;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/memphis-bbq-rub.png;;0;;0;;LM-Standard;Todo
ME_000293;;Mischungen;Mischung;Memphis Dry Rub;Blend: Paprika, brauner Zucker, Senf, Pfeffer, Salz;"Tennessee; USA";BBQ-Rub;2;M1;B4;4;;;;;;;—;;—;—;—;—;;P1;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/memphis-dry-rub.png;;0;;0;;—;Todo
ME_000294;;Mischungen;Chemische Substanz;Menthol;C10H20O (Monoterpen);global;Isolat;2;;B27;3;kühlend;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/menthol.png;;0;;0;;LM/Novel Food;Todo
ME_000295;;Mischungen;Stoff;Menthon/Menthol (Minze);C10H18O / C10H20O;Global;Aromakomponenten (Terpene);2;;B24;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/menthon-menthol-minze.png;;0;;0;;—;Todo
ME_000296;;Mischungen;Chemische Substanz;Methylsalicylat;C8H8O3 (Ester);global;Isolat;2;;B27;2;wintergreen;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/methylsalicylat.png;;0;;0;;LM/Novel Food;Todo
ME_000297;;Mischungen;Mischung;Mexikanischer Copal Blend;Protium/Bursera + Kräuter;Mittelamerika;Räuchermischung;2;M6;B22;4;;;;;;;—;;—;—;—;—;;P1;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/mexikanischer-copal-blend.png;;0;;0;;—;Todo
ME_000298;;Mischungen;Handelsprodukt;Mezcal;Agave dest.;Mexiko;Spirituose;2;M10;B20;4;rauchig;;;;;;—;;—;—;—;—;S5;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/mezcal.png;;0;;0;;Spirituose;Todo
ME_000299;;Mischungen;Mischung;Miso;Sojabohnen ferment;Japan;Miso;2;M5;B27;4;umami;;;;;;—;;—;—;—;—;S5;P2;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/miso.png;;0;;0;;LM-Standard;Todo
ME_000300;;Mischungen;Handelsprodukt;Mochi;Blend (Reis/Zucker);Japan;Süßware;2;;B27;3;weich;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/mochi.png;;0;;0;;LM-Standard;Todo
ME_000301;;Mischungen;Handelsprodukt;Monkfruit (Luo Han Guo);Siraitia grosvenorii;China;Süßstoff;2;;B27;3;sehr süß;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/monkfruit-luo-han-guo.png;;0;;0;;LM/Novel Food;Todo
ME_000302;;Mischungen;Stoff;Monoi de Tahiti (Tiaré in Kokosöl);Gardenia tahitensis in Cocos nucifera Öl;Franz. Polynesien;Blüten-Ölansatz;2;M3;B24;4;;;;;;;—;;—;—;—;—;S5;P3;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/monoi-de-tahiti-tiare-in-kokosoel.png;;0;;0;;—;Todo
ME_000303;;Mischungen;Handelsprodukt;Morchel;Morchella esculenta;Europa;Pilz;2;;B27;4;nussig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/morchel.png;;0;;0;;LM-Standard;Todo
ME_000304;;Mischungen;Mischung;Myrrhe-Ölmazerat;Commiphora myrrha in Sesamöl;"Horn von Afrika; Indien";Harz-Öl-Ansatz;2;M3;B24;4;;;;;;;—;;—;—;—;—;S5;P3;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/myrrhe-oelmazerat.png;;0;;0;;—;Todo
ME_000305;;Mischungen;Mischung;Myrrhe-Tinktur in Öl (Enfleurage-Stil);Myrrhe-Ethanol vorab, dann in Öl;Global;Harz-Öl-Komposition;2;M3;B24;4;;;;;;;—;;—;—;—;—;S5;P3;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/myrrhe-tinktur-in-oel-enfleurage-stil.png;;0;;0;;—;Todo
ME_000306;;Mischungen;Mischung;Nam Prik Pao;Röstchili-Paste mit Krabben/Shrimp, Tamarinde;Thailand;Chilipaste;2;M5;B4;4;;;;;;;—;;—;—;—;—;S4;P2;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/nam-prik-pao.png;;0;;0;;—;Todo
ME_000307;;Mischungen;Chemische Substanz;Natriumalginat;C6H7NaO6;global;Molekularküche;2;M7;B27;3;Geliermittel;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/natriumalginat.png;;0;;0;;LM-Standard;Todo
ME_000308;;Mischungen;Mischung;Natto;Sojabohnen ferment (B. subtilis);Japan;Fermentbohne;2;M5;B27;3;schleimig;;;;;;—;;—;—;—;—;S5;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/natto.png;;0;;0;;LM-Standard;Todo
ME_000309;;Mischungen;Mischung;Negroni-Infusion (trocken);Bitterorange, Enzian, Chinarinde, Kräuter (trocken);Italien (Craft);Bitter-Infusion;2;M3;B18;4;;;;;;;—;;—;—;—;—;S3;P3;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/negroni-infusion-trocken.png;;0;;0;;—;Todo
ME_000310;;Mischungen;Handelsprodukt;NEIPA;Bierstil (Hazy);USA;Bier;2;;B20;3;fruchtig, hopfig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/neipa.png;;0;;0;;Trend;Todo
ME_000311;;Mischungen;Mischung;Nepalischer Räucherkegel;Wacholder + Narde + Kräuter;Nepal;Räucherkegel;2;M6;B22;4;;;;;;;—;;—;—;—;—;;P4;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/nepalischer-raeucherkegel.png;;0;;0;;—;Todo
ME_000312;;Mischungen;Mischung;Nib Zucker Mix;Nibs + Zucker;Patisserie;Dessert-Mix;2;M4;B9;4;;;;;;;—;;—;—;—;—;S2;P1;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/nib-zucker-mix.png;;0;;0;;—;Todo
ME_000313;;Mischungen;Handelsprodukt;Noni;Morinda citrifolia;Pazifik;Frucht;2;;B27;2;streng;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/noni.png;;0;;0;;Tradition;Todo
ME_000314;;Mischungen;Mischung;Nordisches Rauchbündel;Wacholder, Fichte, Kräuter;Skandinavien;Rituelle Mischung;2;M10;B22;4;;;;;;;—;;—;—;—;—;S5;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/nordisches-rauchbuendel.png;;0;;0;;—;Todo
ME_000315;;Mischungen;Handelsprodukt;Nougat;Blend (Mandeln/Honig);Europa;Süßware;2;;B27;3;süß;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/nougat.png;;0;;0;;LM-Standard;Todo
ME_000316;;Mischungen;Handelsprodukt;Nuka-Zuke (Reiskleieferment);Oryza sativa (Kleie ferment);Japan;Fermentgemüse;2;M5;B27;3;gemüsig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/nuka-zuke-reiskleieferment.png;;0;;0;;LM-Standard;Todo
ME_000317;;Mischungen;Handelsprodukt;Nutritional Yeast;Saccharomyces cerevisiae (inaktiv);global;Hefeflocken;2;;B27;3;käseartig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/nutritional-yeast.png;;0;;0;;LM-Standard;Todo
ME_000318;;Mischungen;Mischung;Olibanum-CO₂ in Öl (verdünnt);Boswellia CO₂-Extrakt in Trägeröl;Global;Harz-Öl-Ansatz;2;M3;B24;4;;;;;;;—;;—;—;—;—;S5;P3;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/olibanum-co2-in-oel-verduennt.png;;0;;0;;—;Todo
ME_000319;;Mischungen;Mischung;Olibanum-Ölauszug (Mazerat);Boswellia spp. in Jojoba/Olivenöl;"Arabische Welt; Ind.";Harz-Öl-Ansatz;2;M3;B24;4;;;;;;;—;;—;—;—;—;S5;P3;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/olibanum-oelauszug-mazerat.png;;0;;0;;—;Todo
ME_000320;;Mischungen;Mischung;Omani Hojari Blend;Boswellia sacra Grade + Öle;Oman;Räuchermischung;2;M6;B22;4;;;;;;;—;;—;—;—;—;;P1;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/omani-hojari-blend.png;;0;;0;;—;Todo
ME_000321;;Mischungen;Mischung;Omani Weihrauchmischung (Hojari Blend);Boswellia sacra Grade + Rosenöl;Oman;Räuchermischung;2;M6;B22;4;;;;;;;—;;—;—;—;—;S5;P4;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/omani-weihrauchmischung-hojari-blend.png;;0;;0;;—;Todo
ME_000322;;Mischungen;Mischung;Orangenblütenwasser;Destillat aus Citrus × aurantium;Maghreb;Hydrolat;2;M3;B24;4;;;;;;;—;;—;—;—;—;S5;P3;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/orangenbluetenwasser.png;;0;;0;;—;Todo
ME_000323;;Mischungen;Mischung;Oud-Chips mit Benzoe;Aquilaria spp. Chips + Styrax (Harz);"Südostasien; Indochina";Holz-Harz-Mix;2;M6;B22;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/oud-chips-mit-benzoe.png;;0;;0;;—;Todo
ME_000324;;Mischungen;Mischung;Pain d’épices Mix;Zimt, Anis, Ingwer, Muskat, Koriander, Fenchel;Frankreich;Back-Gewürz;2;;B4;4;;;;;;;—;;—;—;—;—;;P1;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/pain-depices-mix.png;;0;;0;;—;Todo
ME_000325;;Mischungen;Handelsprodukt;Palmessig;Nypa fruticans ferment;Philippinen;Essig;2;M3;B27;2;mild;;;;;;—;;—;—;—;—;S1;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/palmessig.png;;0;;0;;Tradition;Todo
ME_000326;;Mischungen;Handelsprodukt;Palmzucker;Borassus flabellifer;Asien;Süßungsmittel;2;M4;B27;3;karamellig;;;;;;—;;—;—;—;—;S2;P1;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/palmzucker.png;;0;;0;;LM-Standard;Todo
ME_000327;;Mischungen;Mischung;Palo Santo & Copal;Bursera graveolens + Protium/ Bursera Harze;"Anden; Mesoamerika";Holz-Harz-Mix;2;M6;B22;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/palo-santo-copal.png;;0;;0;;—;Todo
ME_000328;;Mischungen;Mischung;Palo-Santo-Salz;Meersalz + Palo-Santo-Rauch;Anden (Spezial);Aromasalz (geräuchert);2;M2;B13;4;;;;;;;—;;—;—;—;—;S5;P1;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/salzmischungen/palo-santo-salz.png;;0;;0;;—;Todo
ME_000329;;Mischungen;Handelsprodukt;Panforte;Blend (Frucht/Nuss/Gewürz);Italien;Süßware;2;;B27;2;gewürzig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/panforte.png;;0;;0;;Tradition;Todo
ME_000330;;Mischungen;Handelsprodukt;Papaya (getrocknet);Carica papaya (Frucht);Lateinamerika;Tropenfrucht;2;;B27;3;mild, süß;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/papaya-getrocknet.png;;0;;0;;LM-Standard;Todo
ME_000331;;Mischungen;Handelsprodukt;Paranuss;Bertholletia excelsa;Amazonas;Nuss;2;;B12;3;reich;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/paranuss.png;;0;;0;;LM-Standard;Todo
ME_000332;;Mischungen;Handelsprodukt;Parmesan (Parmigiano Reggiano);Caseus Parmigiano DOP;Italien;Hartkäse;2;;B27;5;umami, würzig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/parmesan-parmigiano-reggiano.png;;0;;0;;GI/DOP;Todo
ME_000333;;Mischungen;Handelsprodukt;Passionsfrucht;Passiflora edulis;Brasilien;Tropenfrucht;2;;B27;3;aromatisch;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/passionsfrucht.png;;0;;0;;LM-Standard;Todo
ME_000334;;Mischungen;Handelsprodukt;Pekan;Carya illinoinensis;USA;Nuss;2;;B12;3;buttrig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/pekan.png;;0;;0;;LM-Standard;Todo
ME_000335;;Mischungen;Mischung;Peri-Peri Rub;Blend: Afrikanischer Chili, Knoblauch, Zitrone, Oregano;Mosambik/Portugal;Afrika-Portugal Rub;2;M1;B4;4;;;;;;;—;;—;—;—;—;S4;P1;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/peri-peri-rub.png;;0;;0;;—;Todo
ME_000336;;Mischungen;Mischung;Persischer Olibanum-Rose;Boswellia + Rose;Iran;Räuchermischung;2;M6;B22;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/persischer-olibanum-rose.png;;0;;0;;—;Todo
ME_000337;;Mischungen;Mischung;Peychaud’s Bitters;Blend (Bitters);USA (New Orleans);Cocktail Bitter;2;M7;B20;3;anis, bitter;;;;;;—;;—;—;—;—;S3;P3;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/peychauds-bitters.png;;0;;0;;Reg: LM/Spirituose;Todo
ME_000338;;Mischungen;Handelsprodukt;Pfirsichkern;Prunus persica (semen);global;Kern;2;;B27;2;mandelig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/pfirsichkern.png;;0;;0;;LM-Standard;Todo
ME_000339;;Mischungen;Handelsprodukt;Physalis;Physalis peruviana;Anden;Frucht;2;;B27;3;säuerlich, frisch;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/physalis.png;;0;;0;;LM-Standard;Todo
