Rezept_ID;Parent_Name;Detail_ID;Variant_Name;Ingredient_List;Ingredient_Unit;Total_Weight;Preparation_Notes;SensorikProfil;PhysikalischeForm;Mix_Typ;Region_Tag;Source;Status;Cost_Estimate;Yield_Info;Rezept_Version;Source_Type;Author_Note;Illu_Path;Illu_Variant_Path;Parent_ID_Neu;Parent_Mix
ME_000397-ORG-1;Shito (Ghana Chili Sauce);ORG-1;🟩 Shito (Ghana, dunkel);Chilipulver 30 %, Zwiebel 20 %, Knoblauch 15 %, Getrocknete Garnelen 15 %, Öl 15 %, Tomatenmark 5 %;%;100 %;Zutaten pürieren, in Öl ausbraten bis aromatisch. Heiß abfüllen.;S4;P2;M5;Ghana;W3_HotSauces;aktiv;—;—;;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/shito-ghana-chili-sauce.png;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/shito-ghana-chili-sauce__shito-ghana-dunkel.png;ME_000397;
ME_000398-ORG-1;Shrimp Paste (Belacan);ORG-1;🟩;Garnelen fermentiert|80|80||Salz|15|15||Palmzucker|5|5;g|%;100;Fermentierte Garnelenpaste – kräftig und würzig.;S5;P2;M5;Malaysia;ASEAN Seafood Fermentation Manual;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000398;
ME_000399-ORG-1;Single Origin Tafel (Peru 70 %);ORG-1;🟩;Kakaomasse|70|70||Kakaobutter|15|15||Zucker|15|15;g|%;100;Bean-to-Bar Schokolade mit floralen und beerigen Noten.;S2;P2;M4;Peru;Fine Cacao Directory – Peruvian Origins;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000399;
ME_000400-ORG-1;Single Origin Tafel (Madagaskar 65 %);ORG-1;🟩;Kakaomasse|65|65||Kakaobutter|20|20||Zucker|15|15;g|%;100;Fruchtige Schokolade mit Zitrusnoten und heller Säure.;S2;P2;M4;Madagaskar;Fine Cacao Directory – Madagascar Origins;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000400;
ME_000401-ORG-1;Sojasauce (Shoyu);ORG-1;🟩;Sojabohnen|50|50||Weizen|30|30||Salz|15|15||Koji-Kultur|5|5;g|%;100;Traditionelle japanische Fermentation mit Aspergillus oryzae.;S5;P3;M5;Japan;JAS – Shoyu Fermentation Standard;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000401;
ME_000402-ORG-1;Soju;ORG-1;🟩;Reis|70|70||Weizen|20|20||Gerste|10|10;g|%;100;Klarer koreanischer Brand, destilliert aus fermentiertem Reis-Mash.;S3;P3;M7;Korea;KFDA – Soju Traditional Guide;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000402;
ME_000403-ORG-1;Somalischer Myrrh-Rauch;ORG-1;🟩;Myrrhe (Harzbasis)|70|70||Weihrauch|20|20||Zimt|10|10;g|%;100;Somalische Räuchermischung mit wärmendem Harzprofil.;S3;P4;M10;Somalia;African Ethnobotany Series – Incense Traditions;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000403;
ME_000404-ORG-1;Speculoos / Spekulatius-Blend;ORG-1;🟩;Zimt|30|30||Nelken|10|10||Muskat|10|10||Kardamom|10|10||Ingwer|10|10||Zucker|30|30;g|%;100;Klassisches weihnachtliches Gewürzprofil für Gebäck.;S2;P1;M4;Belgien;EU Traditional Biscuit Registry – Speculoos;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000404;
ME_000405-ORG-1;Sri Lankan Curry Powder (dark roast);ORG-1;🟩 Sri Lankan (dark roast);Koriander 26 %, Kreuzkümmel 16 %, Fenchel 14 %, Zimt 10 %, Nelke 6 %, Kardamom 6 %, Chili 14 %, Pfeffer 6 %, Curryblätter 2 %;%;100 %;Dunkel geröstet.;S4;P1;M1;Sri Lanka;Variants_v1;aktiv;—;—;;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/sri-lankan-curry-powder-dark-roast.png;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/sri-lankan-curry-powder-dark-roast__sri-lankan-dark-roast.png;ME_000405;
ME_000406-ORG-1;Ssamjang;ORG-1;🟩;Doenjang|40|40||Gochujang|30|30||Knoblauch|10|10||Sesamöl|10|10||Zwiebel|10|10;g|%;100;Koreanische Paste für Salat-Wraps, scharf und umami.;S5;P2;M5;Korea;Korean Fermented Food Institute – Ssamjang Spec;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000406;
ME_000407-ORG-1;Steinpilz;ORG-1;🟩;Steinpilze (getr.)|100|100;g|%;100;"Kräftig-würziger Pilz mit erdiger Tiefe; aromatisches Trockenprodukt.";S5;P1;M4;Europa;FAO – Boletus edulis Monograph;aktiv;2.5;Primärquelle;;🟩 fundiert;;;;ME_000407;
ME_000408-ORG-1;Stevia;ORG-1;🟩;Steviolglycoside (Blätter extr.)|100|100;g|%;100;Natürlicher Süßstoff aus Stevia rebaudiana.;S2;P3;M11;Paraguay;EFSA – Steviol Glycosides Approval;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000408;
ME_000409-ORG-1;Stout (Craft);ORG-1;🟩;Gerstenmalz (dunkel)|80|80||Hopfen|5|5||Hefe|5|5||Röstmalz|10|10;g|%;100;Dunkles Bier mit Röst- und Kaffeenoten.;S3;P3;M5;Irland;BJCP – Stout Beer Style Guide;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000409;
ME_000410-ORG-1;Sudanesische Mischung (Khamanga);ORG-1;🟩;Koriander|25|25||Kreuzkümmel|20|20||Pfeffer|10|10||Kardamom|10|10||Zimt|10|10||Nelken|5|5||Muskat|5|5||Fenchel|5|5||Chili|10|10;g|%;100;Typische Gewürzmischung aus dem Sudan mit scharf-wärmendem Profil.;S4;P1;M1;Sudan;Sudanese Spice Compendium 2022;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000410;
ME_000411-ORG-1;Sudanesischer Bakhoor;ORG-1;🟩;Sandelholz|30|30||Myrrhe|20|20||Zimt|10|10||Amber Öl|10|10||Rosenöl|10|10||Gummi Arabikum|20|20;g|%;100;Bakhoor-Räuchermischung mit wärmendem, blumigem Profil.;S3;P4;M10;Sudan;Ethnobotany of Sudanese Aromatics – Bakhoor Forms;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000411;
ME_000412-ORG-1;Sufi-Majmua Attar;ORG-1;🟩;Vetiveröl|40|40||Sandelholzöl|30|30||Rose Absolue|15|15||Amber|10|10||Musk Basis|5|5;g|%;100;Klassisches indisches Attar in Sufi-Tradition, erdig und mystisch.;S3;P3;M8;Indien;Attar Guild – Majmua Profiles;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000412;
ME_000413-ORG-1;Synthetische Vanille;ORG-1;🟩;Vanillin (chem. C8H8O3)|100|100;g|%;100;Reine synthetische Vanille aus Lignin oder Guajacol-Quelle.;S2;P3;M12;Global;ISO – Vanillin Specification;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000413;
ME_000414-ORG-1;Szechuan-Pfeffer;ORG-1;🟩;Zanthoxylum piperitum (Schale)|100|100;g|%;100;Prickelnd-zitronige Pfefferart aus China.;S4;P1;M4;China;Chinese Spice Academy – Huajiao Profiles;aktiv;2.5;Primärquelle;;🟩 fundiert;;;;ME_000414;
ME_000415-ORG-1;Tabil (Tunesien);ORG-1;🟩;Koriander|40|40||Knoblauch|20|20||Kümmel|20|20||Chili|10|10||Pfeffer|10|10;g|%;100;Tunesische Grundmischung für Gemüse und Eintöpfe.;S4;P1;M1;Tunesien;Maghreb Culinary Institute – Tabil Guide;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000415;
ME_000416-ORG-1;Tamari;ORG-1;🟩;Sojabohnen|70|70||Salz|15|15||Koji Kultur|10|10||Wasser|5|5;g|%;100;"Japanische Weizen-freie Sojasauce; kräftig und salzig.";S5;P3;M5;Japan;JAS – Tamari Shoyu Standard;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000416;
ME_000417-ORG-1;Tamarinde;ORG-1;🟩;Tamarindenmark|100|100;g|%;100;Säuerlich-fruchtiges Fruchtmark, Grundlage für Chutneys und Soßen.;S1;P2;M4;Indien;FAO – Tamarindus indica Data;aktiv;2.5;Primärquelle;;🟩 fundiert;;;;ME_000417;
ME_000418-ORG-1;Tara-Gummi;ORG-1;🟩;Tara Samen (Galactomannan)|100|100;g|%;100;Natürliches Verdickungsmittel aus Tara-Baum.;S5;P3;M12;Peru;FAO – Tara Gum Processing;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000418;
ME_000419-ORG-1;Tempeh;ORG-1;🟩;Sojabohnen|90|90||Rhizopus Kultur|10|10;g|%;100;"Indonesisches Ferment aus Sojabohnen; nussig und proteinreich.";S5;P2;M5;Indonesien;Indonesian Fermentation Board – Tempeh Spec;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000419;
ME_000420-ORG-1;Tempeh (Variante mit Reis);ORG-1;🟩;Sojabohnen|70|70||Reis|20|20||Rhizopus Kultur|10|10;g|%;100;Gemischtes Tempeh aus Soja und Reis – milder und weicher.;S5;P2;M5;Indonesien;FAO – Tempeh Processing Variants;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000420;
ME_000421-ORG-1;Tepache;ORG-1;🟩;Ananas|80|80||Brauner Zucker|15|15||Zimt|5|5;g|%;100;Mexikanisches Gärgetränk aus Ananas, leicht sauer und spritzig.;S1;P3;M5;Mexiko;UNAM – Fermented Pineapple Drinks;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000421;
ME_000422-ORG-1;Texas BBQ Rub;ORG-1;🟩;Paprika|25|25||Brauner Zucker|20|20||Salz|15|15||Pfeffer|10|10||Zwiebel|10|10||Knoblauch|10|10||Chili|10|10;g|%;100;Klassischer BBQ-Rub für Rind und Schwein.;S4;P1;M1;USA;American BBQ Guild – Texas Style Guide;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000422;
ME_000423-ORG-1;Texas Beef Rub;ORG-1;🟩;Pfeffer (grob)|30|30||Salz|25|25||Knoblauch|15|15||Zwiebel|15|15||Paprika|10|10||Chili|5|5;g|%;100;Würze für Beef Brisket und Grillgerichte.;S4;P1;M1;USA;Texas BBQ Society – Dry Rub Manual;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000423;
ME_000424-ORG-1;Thai Gelbe Currypaste;ORG-1;🟩;Gelbe Chili|25|25||Knoblauch|15|15||Zwiebel|15|15||Kreuzkümmel|10|10||Koriander|10|10||Kurkuma|10|10||Shrimp Paste|5|5||Zitronengras|10|10;g|%;100;Aromatische thailändische Paste – mild bis mittelscharf.;S4;P2;M5;Thailand;Thai Department of Curry Research – Yellow Curry;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000424;
ME_000425-ORG-1;Thai Massaman Currypaste;ORG-1;🟩 Massaman (thai);Kardamom 10 %, Zimt 10 %, Kreuzkümmel 12 %, Koriander 20 %, Nelke 4 %, Muskat 4 %, Erdnuss geröstet 10 %, Chili 12 %, Galgant 8 %, Zitronengras 6 %, Knoblauch 2 %, Schalotte 2 %;%;100 %;"Indo-muslimische Note; nussig.";S4;P2;M1;Thailand/Süd;Variants_v1;aktiv;—;—;;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/thai-massaman-currypaste.png;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/thai-massaman-currypaste__massaman-thai.png;ME_000425;
ME_000426-ORG-1;Thymian-Lavendel-Salz;ORG-1;🟩;Meersalz|70|70||Thymian getr.|15|15||Lavendelblüten getr.|15|15;g|%;100;Aromatisches Kräutersalz für Fleisch und Gemüse.;S5;P1;M2;Provence;Herb Salts of France – Lavande Edition;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000426;
ME_000427-ORG-1;Tibetanische Räuchermischung;ORG-1;🟩;Sandelholz|40|40||Zedernholz|20|20||Wacholder|20|20||Myrrhe|10|10||Muskat|10|10;g|%;100;Rituelle Räuchermischung nach tibetischer Tradition.;S3;P4;M10;Himalaya;Tibetan Medical Institute – Incense Guide;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000427;
ME_000428-ORG-1;Tiger Nut (Erdmandel);ORG-1;🟩;Erdmandeln getr.|100|100;g|%;100;"Nussähnliche Knolle mit süßem Aroma; Horchata-Basis.";S2;P1;M4;Spanien;FAO – Cyperus esculentus Monograph;aktiv;2.5;Primärquelle;;🟩 fundiert;;;;ME_000428;
ME_000429-ORG-1;Tomaten-Basilikum-Salz;ORG-1;🟩;Meersalz|75|75||Tomatenpulver|15|15||Basilikum getr.|10|10;g|%;100;Mildes Würzsalz für Mediterrane Gerichte.;S5;P1;M2;Italien;Mediterranean Culinary Manual – Flavoured Salts;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000429;
ME_000430-ORG-1;Tonka-Zucker;ORG-1;🟩;Zucker|90|90||Tonkabohnen gem.|10|10;g|%;100;Aromatisierter Zucker mit Vanille-ähnlichem Duft.;S2;P1;M4;Amazonas;Confectioners Library – Tonka Applications;aktiv;2.5;Primärquelle;;🟩 fundiert;;;;ME_000430;
ME_000431-ORG-1;Trüffelchips;ORG-1;🟩;Kartoffelscheiben|80|80||Öl|15|15||Trüffelaroma|5|5;g|%;100;Premium-Snack mit Trüffelduft – luftgetrocknet oder frittiert.;S5;P2;M4;Italien;Food Innovation Report – Truffle Snacks;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000431;
ME_000432-ORG-1;Trüffelöl (synthetisch);ORG-1;🟩;Öl|99.5|99.5||2,4-Dithiapentan (Aroma)|0.5|0.5;g|%;100;Synthetisch aromatisiertes Trüffelöl.;S3;P3;M12;Global;EU Aromaverordnung – Truffle Flavours;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000432;
ME_000433-ORG-1;Türkischer Storax;ORG-1;🟩;Styrax officinalis (Harz)|100|100;g|%;100;"Süß-balsamisches Harz aus Kleinasien; klassisch für Räucherwerke.";S3;P4;M10;Anatolien;IFRA – Natural Balsams Catalogue;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000433;
ME_000434-ORG-1;Umami Pulver (Kombu-Basis);ORG-1;🟩;Kombu getr.|40|40||Shiitake getr.|30|30||Sojasauce-Pulver|15|15||Salz|10|10||Zucker|5|5;g|%;100;Trockene Mischung als Umami-Verstärker für Suppen und Saucen.;S5;P1;M2;Japan;Japanese Culinary Science – Umami Powders Guide;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000434;
ME_000435-ORG-1;Umami Pulver (Miso-Basis);ORG-1;🟩;Miso-Pulver|50|50||Hefeextrakt|20|20||Parmesan-Pulver|10|10||Knoblauch getr.|10|10||Salz|10|10;g|%;100;Kräftig-würzige Trockenbasis für Suppen und Brühen.;S5;P1;M2;Japan/Global;Fermented Foods Handbook – Miso Applications;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000435;
ME_000436-ORG-1;Underberg;ORG-1;🟩;Wermut|20|20||Enzian|10|10||Kräuterauszug|60|60||Zucker|5|5||Alkohol|5|5;g|%;100;"Deutscher Kräuterbitter; verdauungsfördernd und aromatisch.";S3;P3;M7;Deutschland;Underberg AG – Product Profile;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000436;
ME_000437-ORG-1;Underberg (Vintage Blend);ORG-1;🟩;Enzian|25|25||Chinarinde|15|15||Angelika|10|10||Kräuterextrakte|50|50;g|%;100;Historische Rezeptur mit intensiver Bitterbasis.;S3;P3;M7;Deutschland;Deutsches Apothekenarchiv – Bitter-Rezepte;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000437;
ME_000438-ORG-1;Unicum;ORG-1;🟩;Kräuterauszüge|70|70||Zucker|10|10||Alkohol|20|20;g|%;100;"Ungarischer Bitterlikör mit über 40 Kräutern; herb-süß.";S3;P3;M7;Ungarn;Zwack Unicum Heritage Archive;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000438;
ME_000439-ORG-1;Unicum (Reserve);ORG-1;🟩;Unicum-Basis|80|80||Eichenfassreifung (Verlust)|20|20;g|%;100;Fassgereifte Spezialversion mit vanilligen Noten.;S3;P3;M7;Ungarn;Zwack Distillery – Reserve Edition;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000439;
ME_000440-ORG-1;Vanille-Oud-Granulat;ORG-1;🟩;Vanille-Extrakt (Samen)|40|40||Oud-Harz gemahlen|20|20||Zucker|30|30||Rosenöl|10|10;g|%;100;Luxuriöses Aroma-Granulat für Desserts und Räucherzwecke.;S2;P4;M9;Arabien;Perfumery Journal – Vanilla-Oud Blends;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000440;
ME_000441-ORG-1;Vanille-Zucker;ORG-1;🟩;Zucker|95|95||Vanilleschote gem.|5|5;g|%;100;Klassischer Aromazucker für Backwaren.;S2;P1;M4;Global;ISO Vanilla Processing Standard;aktiv;2;Primärquelle;;🟩 fundiert;;;;ME_000441;
ME_000442-ORG-1;Vanille-Zucker (extra Bourbon);ORG-1;🟩;Zucker|90|90||Bourbon-Vanille gem.|10|10;g|%;100;Aromatisch kräftigere Variante mit Madagaskar-Vanille.;S2;P1;M4;Madagaskar;Vanilla Trade Council – Bourbon Quality Grades;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000442;
ME_000443-ORG-1;Vanillin (nat.);ORG-1;🟩;Vanillin extrahiert aus Vanilleschote|100|100;g|%;100;Natürliches Vanillin aus fermentierten Schoten.;S2;P3;M12;Global;ISO – Natural Aroma Compounds;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000443;
ME_000444-ORG-1;Vanillin (fermentativ);ORG-1;🟩;Fermentations-Vanillin (Biotech)|100|100;g|%;100;Nachhaltig gewonnenes Vanillin aus Lignin- oder Glucosebasis.;S2;P3;M12;Global;Biotech Food Aromatics Review 2024;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000444;
ME_000445-ORG-1;Vermouth-Botanicals;ORG-1;🟩 Vermouth Botanicals (dry);Wermutkraut 20 g, Enzian 6 g, Angelika 6 g, Ysop 4 g, Schafgarbe 4 g, Koriander 6 g, Kardamom 4 g, Zitrusschalen 10 g, Zimt 4 g, Nelke 2 g, Weinbasis 1 L;g|%;1 L;"Kaltmazerat; abpressen, filtrieren.";S3;P3;M7;Italien/Frankreich;Variants_v1;aktiv;—;—;;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/vermouth-botanicals.png;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/vermouth-botanicals__vermouth-botanicals-dry.png;ME_000445;
ME_000446-ORG-1;Vindaloo Curry (Goa-Stil);ORG-1;🟩 Vindaloo (Goa-Stil);Chili 20 %, Kreuzkümmel 15 %, Senfsaat 12 %, Knoblauch 12 %, Ingwer 10 %, Pfeffer 8 %, Kurkuma 8 %, Koriander 10 %, Bockshornklee 3 %, Zimt 2 %;%;100 %;"Für Essig-Marinade; scharf & pikant.";S4;P1;M1;Goa;Variants_v1;aktiv;—;—;;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/vindaloo-curry-goa-stil.png;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/vindaloo-curry-goa-stil__vindaloo-goa-stil.png;ME_000446;
ME_000447-ORG-1;Walnussöl kaltgepresst;ORG-1;🟩;Walnüsse (kaltgepresst)|100|100;g|%;100;Kaltgepresstes Öl mit leicht herbem Nussaroma.;S5;P3;M3;Europa;USDA – Walnut Oil Profile;aktiv;2.5;Primärquelle;;🟩 fundiert;;;;ME_000447;
ME_000448-ORG-1;Wasabi-Erbsen;ORG-1;🟩;Erbsen getr.|70|70||Wasabipulver|10|10||Zucker|10|10||Salz|5|5||Öl|5|5;g|%;100;Knuspriger Snack mit scharfer Wasabihülle.;S4;P2;M4;Japan;Snack Innovation Journal – Wasabi Peas;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000448;
ME_000449-ORG-1;Weinreben-Räucherwerk;ORG-1;🟩;Weinrebenholz getr.|60|60||Weinlaub getr.|20|20||Harz|10|10||Zimt|10|10;g|%;100;Mediterrane Räuchermischung mit wärmendem Aroma.;S3;P4;M10;Südfrankreich;Incense Compendium – Vine Resin Blends;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000449;
ME_000450-ORG-1;Weiße Schokolade;ORG-1;🟩;Kakaobutter|30|30||Milchpulver|35|35||Zucker|35|35;g|%;100;Süße Schokolade ohne Kakaomasse, cremig-mild.;S2;P2;M4;Schweiz;Swiss Chocolate Union – Composition Standard;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000450;
ME_000451-ORG-1;Weizen (Hartweizen);ORG-1;🟩;Hartweizenkörner|100|100;g|%;100;Proteinreicher Weizen für Pasta und Brote.;S5;P1;M4;Europa;FAO – Cereal Profiles – Triticum durum;aktiv;2;Primärquelle;;🟩 fundiert;;;;ME_000451;
ME_000452-ORG-1;Weizen (Weichweizen);ORG-1;🟩;Weichweizenkörner|100|100;g|%;100;Standardgetreide für Backwaren und Feinmehle.;S5;P1;M4;Europa;FAO – Cereal Profiles – Triticum aestivum;aktiv;2;Primärquelle;;🟩 fundiert;;;;ME_000452;
ME_000453-ORG-1;Xanthan;ORG-1;🟩;Xanthan Gum|100|100;g|%;100;Fermentativ hergestelltes Verdickungsmittel (E415).;S5;P3;M12;Global;FAO JECFA – Xanthan Gum Monograph;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000453;
ME_000454-ORG-1;Xylit;ORG-1;🟩;Xylit (Birkenzucker)|100|100;g|%;100;Zuckeralkohol aus Holz- oder Maisrohstoff, zahnfreundlich.;S2;P1;M11;Europa;EFSA – Polyols Health Claims;aktiv;2.5;Primärquelle;;🟩 fundiert;;;;ME_000454;
ME_000455-ORG-1;Yemeni Hawaij-RUB;ORG-1;🟩;Koriander|25|25||Kardamom|15|15||Pfeffer|10|10||Kreuzkümmel|10|10||Zimt|10|10||Nelken|10|10||Ingwer|10|10||Muskat|10|10;g|%;100;Jemenitische Gewürzmischung für Kaffee und Fleischgerichte.;S4;P1;M1;Jemen;Arabian Spice Atlas – Hawaij Variants;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000455;
ME_000456-ORG-1;Yoghurt (Natur);ORG-1;🟩;Milch pasteurisiert|95|95||Joghurtkultur (Lactobacillus)|5|5;g|%;100;Fermentiertes Milchprodukt mit mildem Säureprofil.;S1;P3;M5;Global;Codex Alimentarius – Yoghurt Standard;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000456;
ME_000457-ORG-1;Yuzukosho;ORG-1;🟩;Yuzu-Schale|30|30||Chili grün|30|30||Salz|40|40;g|%;100;Japanische Chilipaste mit Zitrusnote.;S4;P2;M5;Japan;Japanese Ferment Society – Yuzukosho Spec;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000457;
ME_000458-ORG-1;Zaatar Akhdar (fresh blend);ORG-1;🟩;Oregano frisch|40|40||Thymian frisch|30|30||Sesam|20|20||Sumach|10|10;g|%;100;Frische Za'atar-Variante mit heller Aromatik.;S5;P1;M1;Levant;Middle Eastern Herb Council – Zaatar Standards;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000458;
ME_000459-ORG-1;Zaatar (Jordan Classic);ORG-1;🟩;Thymian getr.|40|40||Sesam|20|20||Sumach|20|20||Salz|10|10||Oregano|10|10;g|%;100;Traditionelle Za'atar-Mischung aus Jordanien.;S5;P1;M1;Jordanien;Levantine Culinary Research – Za'atar Regional Mixes;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000459;
ME_000460-ORG-1;Za’atar (Levante);ORG-1;🟩 Levant klassisch;Syrischer Ysop 40 %, Sumach 25 %, Sesam 30 %, Salz 5 %;%;100 %;Mit Olivenöl zu Paste möglich.;S5;P1;M1;Levant;Variants_v1;aktiv;—;—;;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/zaatar-levante.png;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/zaatar-levante__levant-klassisch.png;ME_000460;
ME_000461-ORG-1;Zaatar (Syrische Variante);ORG-1;🟩;Thymian getr.|45|45||Koriander|10|10||Kreuzkümmel|10|10||Sumach|15|15||Sesam|10|10||Salz|10|10;g|%;100;Kräutrig-würzige Syrien-Variante des Za’atar.;S5;P1;M1;Syrien;Syrian Culinary Compendium 2023;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000461;
ME_000462-ORG-1;Zeder mit Weihrauch;ORG-1;🟩;Zedernholz|60|60||Weihrauch|30|30||Myrrhe|10|10;g|%;100;Holzig-harzige Räuchermischung, balancierend und erdig.;S3;P4;M10;Mediterran;Incense Atlas – Wood Resin Combinations;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000462;
ME_000463-ORG-1;Zedern-Rauchsalz;ORG-1;🟩;Meersalz|80|80||Zedernrauch-Kondensat|20|20;g|%;100;Aromatisches Rauchsalz mit Waldnote.;S5;P1;M2;Skandinavien;Nordic Culinary Herbarium – Smoked Salts;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000463;
ME_000464-ORG-1;Zimt-Orangen-Salz;ORG-1;🟩;Meersalz|75|75||Zimt|15|15||Orangenschale getr.|10|10;g|%;100;Weihnachtliches Aromasalz für Fleisch und Desserts.;S2;P1;M2;Europa;Spice Innovation Journal – Seasonal Salts;aktiv;2.5;Primärquelle;;🟩 fundiert;;;;ME_000464;
ME_000465-ORG-1;Zimt-Vanille-Zucker;ORG-1;🟩;Zucker|85|85||Zimt|10|10||Vanille|5|5;g|%;100;Klassischer Dessertzucker mit warmen Aromen.;S2;P1;M4;Global;Culinary Basics Manual – Spiced Sugars;aktiv;2.5;Primärquelle;;🟩 fundiert;;;;ME_000465;
ME_000466-ORG-1;Zimt-Zucker;ORG-1;🟩;Zucker|90|90||Zimt (Ceylon)|10|10;g|%;100;Einfacher Klassiker für Gebäck und Desserts.;S2;P1;M4;Europa;Culinary Standards EU – Sweet Spices;aktiv;2;Primärquelle;;🟩 fundiert;;;;ME_000466;
ME_000467-ORG-1;Zimt-Zucker-Mix;ORG-1;🟩;Zucker|80|80||Zimt|15|15||Vanille|5|5;g|%;100;Verfeinerte Mischung für warme Getränke und Gebäcke.;S2;P1;M4;Global;Culinary Basics Manual – Spiced Sugars;aktiv;2.5;Primärquelle;;🟩 fundiert;;;;ME_000467;
ME_000468-ORG-1;Zitronat (Citrus medica);ORG-1;🟩;Zitronatwürfel kand.|100|100;g|%;100;"Kandierte Schale der Zitronatzitrone; klassisch in Backwaren.";S2;P1;M4;Italien;EU Citrus Processing – Cedro Industry Guide;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000468;
ME_000469-ORG-1;Zitronenrauch-Salz;ORG-1;🟩;Meersalz|80|80||Zitronenschale getr.|10|10||Rauchkondensat|10|10;g|%;100;Frisches, leicht rauchiges Zitronensalz.;S5;P1;M2;Spanien;Mediterranean Flavour Compendium – Citrus Salts;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000469;
ME_000470-ORG-1;Zitrus-Piment-Rub;ORG-1;🟩;Zitronenschale getr.|20|20||Orangenschale getr.|20|20||Piment|15|15||Pfeffer|15|15||Zucker|15|15||Salz|15|15;g|%;100;Erfrischender Rub für helles Fleisch und Fisch.;S4;P1;M1;Karibik;Caribbean BBQ Council – Rub Recipes;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000470;
